area	easting	northing	area	SIMDQuintile	region	density	age0-14	age15-44	age45-64	age65+	male	female
"S02002394"	268973.47311828	658037.849462366	94.204	2	"S08000032"	32.8542312428347	493	1092	960	550	47.4636510500808	52.5363489499192
"S02002395"	269623.26446281	656706.644628099	194.945	1.71428571428571	"S08000032"	25.1096463104978	903	2209	1238	545	47.2114402451481	52.7885597548519
"S02002396"	270128.13559322	655769.949152542	99.532	1.57142857142857	"S08000032"	46.8392074910582	736	2011	1228	687	48.7344487344487	51.2655512655513
"S02002397"	270822.132530121	655423.746987952	106.527	2.6	"S08000032"	34.2636139194758	523	1393	945	789	47.7808219178082	52.2191780821918
"S02002398"	271298.400749064	656232.119850187	229.802	1.6	"S08000032"	16.836232930958	562	1744	991	572	49.909537348152	50.090462651848
"S02002399"	270374.850299401	658573	413.049	4.4	"S08000032"	8.24841604749073	517	1104	1069	717	47.9013795127678	52.0986204872322
"S02002400"	270459.808988764	659241.393258427	72.888	3	"S08000032"	42.2977719240479	517	1168	940	458	46.2536490431398	53.7463509568602
"S02002401"	269604.179836512	660499.861035422	291.547	3.85714285714286	"S08000032"	18.9060425934755	780	1967	1650	1115	47.6596516690856	52.3403483309144
"S02002402"	266570.338028169	660157.169014085	731.688	3.71428571428571	"S08000032"	7.49636457069133	1284	2493	1356	352	48.5688240656336	51.4311759343665
"S02002403"	265724.980519481	660535.642857143	236.722	2.66666666666667	"S08000032"	25.4982637862134	1424	2875	1313	424	49.2710404241219	50.7289595758781
"S02002404"	265205.94488189	659796.881889764	100.573	1.33333333333333	"S08000032"	40.8558957175385	626	1410	1271	802	47.1890971039182	52.8109028960818
"S02002405"	263908.530864198	659391.296296296	111.345	3.28571428571429	"S08000032"	43.8546858862095	958	2117	1406	402	49.1296334220766	50.8703665779234
"S02002406"	264100.820895522	660388.656716418	115.74	3.4	"S08000032"	33.0741316744427	635	1314	1192	687	48.0407523510972	51.9592476489028
"S02002407"	262468.867088608	661063.088607595	124.283	3.625	"S08000032"	47.1343627044729	828	2197	1795	1038	47.8320245817685	52.1679754182315
"S02002408"	262278.605351171	661921.401337793	288.073	1.25	"S08000032"	11.2367351331086	358	1286	870	723	46.6481309854804	53.3518690145196
"S02002409"	261135.436507937	661781.432539683	154.337	2	"S08000032"	24.0577437685066	445	1440	1013	815	47.4818206302182	52.5181793697819
"S02002410"	260766.096774194	661362.709677419	61.414	1.4	"S08000032"	54.4501253785782	440	1201	1021	682	47.4581339712919	52.5418660287081
"S02002411"	260589.338461539	660895.8	56.604	3	"S08000032"	57.5224365769204	495	1230	1008	523	47.972972972973	52.027027027027
"S02002412"	261216.617283951	660112.679012346	65.139	1.5	"S08000032"	44.0749781237047	427	1075	803	566	45.3848833159178	54.6151166840822
"S02002413"	262346.917431193	660417.926605505	100.617	5	"S08000032"	34.0499120426966	459	1158	1043	766	46.1762988908348	53.8237011091652
"S02002414"	262526.782894737	659730.414473684	106.547	2.85714285714286	"S08000032"	42.6666166105099	663	1520	1347	1016	47.2723273207215	52.7276726792785
"S02002415"	262282.453846154	659162.946153846	96.727	1.8	"S08000032"	40.9813185563493	738	1562	1060	604	45.9889001009082	54.0110998990918
"S02002416"	264188.748062016	655034.507751938	6367.602	3	"S08000032"	0.729788074066187	803	1682	1383	779	49.3006240585324	50.6993759414676
"S02002417"	265774.561403509	655827.98245614	70.938	2.6	"S08000032"	51.805802249852	653	1556	914	552	47.4013605442177	52.5986394557823
"S02002418"	265116.043010753	655549.290322581	88.865	2.6	"S08000032"	44.4719518370562	508	1418	1100	926	47.3937246963563	52.6062753036437
"S02002419"	264324.548076923	655221.432692308	113.4	3	"S08000032"	36.9753086419753	676	1530	1159	828	48.1039828285237	51.8960171714763
"S02002420"	265162.359550562	654605.662921348	125.079	3.85714285714286	"S08000032"	37.1205398188345	697	1645	1262	1039	48.8477277622227	51.1522722377773
"S02002421"	263886.897350993	654077.88410596	131.937	3.42857142857143	"S08000032"	35.8352850223971	708	1799	1317	904	49.3866328257191	50.6133671742809
"S02002422"	263655.742857143	654875.419047619	84.457	2.75	"S08000032"	36.0301691985271	413	1064	866	700	48.0118304304962	51.9881695695038
"S02002423"	262913.613207547	654434.396226415	97.827	2.75	"S08000032"	30.6663804471158	450	1055	878	617	48.1666666666667	51.8333333333333
"S02002424"	262841.901234568	655358.888888889	80.593	4.75	"S08000032"	35.2015683744246	482	956	1040	359	48.889672188932	51.110327811068
"S02002425"	261503.490566038	655117.509433962	388.148	4.16666666666667	"S08000032"	10.6196605418552	805	1517	1311	489	48.2290150412421	51.7709849587579
"S02002426"	259676.157894737	654117.798245614	784.926	5	"S08000032"	4.82848064658325	691	1457	1269	373	49.7889182058048	50.2110817941953
"S02002427"	261019.186666667	653830.8	115.54	3.8	"S08000032"	32.274536956898	570	1365	1099	695	49.5575221238938	50.4424778761062
"S02002428"	260778.964285714	652874.678571429	107.946	4	"S08000032"	26.3465065866266	430	1087	1002	325	48.1715893108298	51.8284106891702
"S02002429"	261607.5125	651877.5375	109.605	3.42857142857143	"S08000032"	44.0034669951188	1045	1892	1301	585	47.6259589467137	52.3740410532863
"S02002430"	262678.728395062	652608.049382716	121.954	2	"S08000032"	33.0780458205553	702	1534	1090	708	47.6202280614774	52.3797719385226
"S02002431"	261924.372093023	652657	69.109	2.2	"S08000032"	48.1992215196284	647	1370	847	467	48.183728610027	51.816271389973
"S02002432"	261994.30952381	653325.178571429	83.914	3.33333333333333	"S08000032"	51.9222060681174	692	1755	1214	696	47.5786091347257	52.4213908652743
"S02002433"	262156.8	654029.844444445	69.972	2.75	"S08000032"	47.962041959641	474	1229	892	761	46.9904648390942	53.0095351609058
"S02002434"	263167.138888889	653602.037037037	76.688	2.4	"S08000032"	49.1602336741081	538	1409	1024	799	45.8885941644562	54.1114058355438
"S02002435"	263894.554216868	652829.030120482	249.116	2.5	"S08000032"	16.4260826281732	659	1655	1154	624	47.4340175953079	52.5659824046921
"S02002436"	252493.056338028	683492.802816901	13221.832	4.125	"S08000019"	0.399339516641869	926	1422	1743	1189	47.6893939393939	52.3106060606061
"S02002437"	252498.418848168	689685.994764398	9856.476	4.33333333333333	"S08000019"	0.413230854516361	758	1263	1237	815	47.0414927571814	52.9585072428186
"S02002438"	265298.173553719	692965.760330579	17550.941	4	"S08000019"	0.179534533219615	562	876	1090	623	48.0799746112345	51.9200253887655
"S02002439"	277333.976744186	692321.860465116	6308.753	3.66666666666667	"S08000019"	0.581414425323039	665	1281	1065	657	48.1733914940022	51.8266085059978
"S02002440"	282329.012738854	688461.082802548	7578.596	2.5	"S08000019"	0.398622647255508	511	1136	889	485	48.2952664680569	51.7047335319431
"S02002441"	283892.32	689324.18	116.837	1.75	"S08000019"	22.7496426645669	576	1094	662	326	48.946576373213	51.0534236267871
"S02002442"	283548.380952381	691793.444444445	69.422	2	"S08000019"	41.0100544495981	577	1218	713	339	47.5939585528627	52.4060414471374
"S02002443"	281257.722222222	690178.722222222	91.151	3.6	"S08000019"	38.3100569384867	518	1293	1081	600	47.852233676976	52.1477663230241
"S02002444"	280309.61038961	690409.272727273	85.916	2.2	"S08000019"	40.8538572559244	655	1425	951	479	48.4615384615385	51.5384615384615
"S02002445"	280140.96460177	691274.601769912	156.005	2.85714285714286	"S08000019"	35.5373225217141	829	2192	1590	933	48.502886002886	51.497113997114
"S02002446"	279203.92	691322.84	211.575	2.4	"S08000019"	17.7620229233132	704	1508	947	599	47.3922299095263	52.6077700904737
"S02002447"	279344.714285714	692619.709359606	162.132	4.6	"S08000019"	23.4315249303037	525	1100	1057	1117	47.9599894709134	52.0400105290866
"S02002448"	280669.717647059	692985.230588235	365.967	2	"S08000019"	6.70825511589843	392	994	572	497	48.4725050916497	51.5274949083503
"S02002449"	279521.883116883	693720.831168831	53.079	3	"S08000019"	73.2116279507903	319	2902	484	181	47.8641276376737	52.1358723623263
"S02002450"	278734.473684211	694752.543859649	136.496	1	"S08000019"	21.2460438401125	507	1219	736	438	46.448275862069	53.551724137931
"S02002451"	279483.955882353	695332.382352941	119.276	2.75	"S08000019"	28.3208692444415	640	1752	666	320	44.1977501480166	55.8022498519834
"S02002452"	280237.688172043	695511.193548387	82.702	4.33333333333333	"S08000019"	28.5361901767793	291	856	722	491	48.8135593220339	51.1864406779661
"S02002453"	279460.094170404	697177.219730942	1277.694	4.57142857142857	"S08000019"	5.61480291838265	797	3688	1473	1216	46.8776136046836	53.1223863953164
"S02002454"	280415.7109375	694369.734375	2004.446	4.5	"S08000019"	1.31258212992518	323	1393	575	340	49.4108703914861	50.5891296085139
"S02002455"	278650.895522388	701905.905472637	6868.342	4.71428571428571	"S08000019"	0.746177170560231	1218	1604	1487	816	48.409756097561	51.590243902439
"S02002456"	277816.106382979	700811.021276596	129.99	4.4	"S08000019"	33.3794907300562	791	1349	1325	874	47.4994238303757	52.5005761696243
"S02002457"	268922.139240506	699842.097046414	26096.157	3.66666666666667	"S08000019"	0.164353701581424	729	1363	1375	822	50.711121473537	49.2888785264631
"S02002458"	262544.543209877	707553.709876543	22261.411	3.8	"S08000019"	0.164859271499008	518	1150	1112	890	47.6021798365123	52.3978201634878
"S02002459"	250941.294117647	719047.112299465	103891.559	3.2	"S08000019"	0.0319756487627643	461	1119	1133	609	49.0668272125226	50.9331727874774
"S02002460"	250668.753521127	669582.640845071	108.321	1.33333333333333	"S08000031"	41.3216273852716	835	1778	1186	677	46.8051831992851	53.1948168007149
"S02002461"	249630.032876712	670444.920547945	289.627	1.16666666666667	"S08000031"	15.975720495672	750	2041	1096	740	46.0125351199481	53.9874648800519
"S02002462"	250541.202797203	670780.272727273	128.201	1.42857142857143	"S08000031"	44.3444278905781	1015	2168	1519	983	47.5813544415128	52.4186455584873
"S02002463"	249362.330578512	671600.842975207	93.91	1.66666666666667	"S08000031"	47.0556916196358	575	1626	1137	1081	46.367956551256	53.6320434487441
"S02002464"	249599.422764228	672375.796747968	141.839	2.8	"S08000031"	26.2692207361868	549	1359	1064	754	46.4036500268384	53.5963499731616
"S02002465"	250391.265625	673155.9453125	224.894	1.33333333333333	"S08000031"	24.571575942444	1191	2362	1349	624	45.6387984075281	54.361201592472
"S02002466"	248986.842105263	673164.342105263	2280.033	3.16666666666667	"S08000031"	1.98769052904059	726	1603	1367	836	48.2568402471315	51.7431597528685
"S02002467"	248219.761006289	671735.578616352	163.64	1.28571428571429	"S08000031"	33.9648007822048	908	2028	1574	1048	49.6761424973012	50.3238575026988
"S02002468"	246875.550387597	672561.573643411	214.389	3.42857142857143	"S08000031"	24.6001427312036	862	1977	1658	777	48.1039059537353	51.8960940462647
"S02002469"	241942.606060606	675078.012121212	4343.2	3	"S08000031"	0.975778228034629	567	1505	1425	741	48.9617744218971	51.0382255781029
"S02002470"	240807.572519084	676315.061068702	103.684	2.28571428571429	"S08000031"	49.6508622352533	960	2088	1371	729	47.4358974358974	52.5641025641026
"S02002471"	240068.622535211	675386.687323944	348.723	3.5	"S08000031"	17.8709176050906	808	2447	1825	1152	47.9621309370989	52.0378690629012
"S02002472"	238479.981927711	675677.222891566	234.442	1.375	"S08000031"	24.3045188148881	982	2110	1680	926	47.5078975078975	52.4921024921025
"S02002473"	239044.209580838	678965.766467066	1695.35	3	"S08000031"	3.03713097590468	793	1940	1711	705	47.9122159642649	52.0877840357351
"S02002474"	239909.267241379	678774.051724138	1696.814	1.66666666666667	"S08000031"	3.42347481810028	1137	2347	1640	685	47.8223446376313	52.1776553623687
"S02002475"	239417.291079812	680309.774647887	132.996	1.6	"S08000031"	29.8129267045625	727	1575	1065	598	47.7679697351829	52.2320302648172
"S02002476"	238990.989304813	681374.593582888	226.945	2.44444444444444	"S08000031"	26.9140100024235	795	2158	1919	1236	47.5933202357564	52.4066797642436
"S02002477"	240290.696296296	682520.881481482	3448.808	2.5	"S08000031"	1.28740132822703	741	1628	1375	696	47.2972972972973	52.7027027027027
"S02002478"	293294.714285714	660720.365079365	134.093	1.85714285714286	"S08000024"	36.1316399812071	875	1849	1337	784	48.7306501547988	51.2693498452012
"S02002479"	299074.892215569	662121.071856288	7417.754	2.16666666666667	"S08000024"	0.672171118103944	865	2158	1322	641	54.8736462093863	45.1263537906137
"S02002480"	302193.374193548	663520.980645161	186.088	2.57142857142857	"S08000024"	29.5774042388547	975	2060	1516	953	48.0196220930233	51.9803779069768
"S02002481"	304071.823076923	665595.230769231	1008.422	4.14285714285714	"S08000024"	4.64686411046169	1035	1880	1368	403	48.5061886470337	51.4938113529663
"S02002482"	305894.744897959	665075.897959184	267.284	4.85714285714286	"S08000024"	19.7580102063723	1097	1950	1721	513	50.4639272864988	49.5360727135012
"S02002483"	305781.447916667	666521.697916667	192.481	1.85714285714286	"S08000024"	28.6937412004302	1129	2335	1369	690	47.6371537208039	52.3628462791961
"S02002484"	308682.166666667	666792.4375	7580.905	4.25	"S08000024"	0.769565111289483	1120	2269	1834	611	48.4401782653411	51.5598217346589
"S02002485"	309142.337931035	667711.110344828	716.325	3.57142857142857	"S08000024"	6.91445921892996	727	1866	1632	728	48.5766202301635	51.4233797698365
"S02002486"	306507.902439024	669683.406504065	1233.468	2.25	"S08000024"	2.16787139998768	415	1016	809	434	48.5415108451758	51.4584891548242
"S02002487"	306619.953125	668229.3671875	171.676	1.5	"S08000024"	33.8835946783476	1117	2655	1301	744	49.4756747464329	50.5243252535671
"S02002488"	304741.252173913	667494.532608696	188.271	2.16666666666667	"S08000024"	24.0026345002682	925	1912	1118	564	47.5768975437044	52.4231024562956
"S02002489"	303697.202380952	667361.226190476	159.153	4	"S08000024"	32.5598637788795	1062	2185	1355	580	49.4789656503281	50.5210343496719
"S02002490"	305003.637931035	668327.931034483	118.414	1.57142857142857	"S08000024"	41.794044623102	1042	2156	1239	512	47.5449585774904	52.4550414225096
"S02002491"	304530.065789474	669117.894736842	140.318	2.57142857142857	"S08000024"	40.4937356575778	1315	2625	1335	407	49.4544174586413	50.5455825413587
"S02002492"	302677.961038961	669178.441558442	416.966	4.8	"S08000024"	9.19979087023882	719	1486	1188	443	50.3649635036496	49.6350364963504
"S02002493"	302401.540983607	668574.098360656	70.42	1.75	"S08000024"	40.9542743538767	566	1184	726	408	48.994452149792	51.0055478502081
"S02002494"	303070.752808989	668542.528089888	1215.45	2.875	"S08000024"	4.78917273437821	1177	2627	1512	505	48.7201511767738	51.2798488232263
"S02002495"	299889.898305085	666098.033898305	220.811	3	"S08000024"	9.65078732490682	401	807	591	332	49.2257156264665	50.7742843735336
"S02002496"	298567.304054054	665758.202702703	435.097	1.42857142857143	"S08000024"	10.9079124884796	781	1832	1272	861	46.9658659924147	53.0341340075853
"S02002497"	295530.333333333	664420.088435374	1347.904	2.625	"S08000024"	4.51367456436067	1026	2293	1737	1028	48.3234714003945	51.6765285996055
"S02002498"	294225.208333333	664828.226190476	144.174	1.66666666666667	"S08000024"	34.0907514531053	915	1846	1245	909	47.5076297049847	52.4923702950153
"S02002499"	293220.894736842	665003.368421053	2333.708	3	"S08000024"	1.27522380692015	471	1148	880	477	49.1935483870968	50.8064516129032
"S02002500"	293669.376712329	668791.02739726	484.308	2.55555555555556	"S08000024"	11.9552020614981	944	2090	1629	1127	48.3592400690846	51.6407599309154
"S02002501"	294134.79787234	667986.638297873	148.358	2.875	"S08000024"	41.6964369969938	1452	2868	1262	604	49.2725509214355	50.7274490785645
"S02002502"	297760.683823529	667189.827205883	1011.121	3.8	"S08000024"	4.05787240102817	1016	2281	657	149	49.5247379965879	50.4752620034121
"S02002503"	299382.651376147	668598.880733945	100.13	2.16666666666667	"S08000024"	42.314990512334	821	1744	996	676	47.8640547557234	52.1359452442766
"S02002504"	297612.655052265	668864.303135889	197.529	2.55555555555556	"S08000024"	31.8889884523285	920	2511	1696	1172	49.3252897285283	50.6747102714717
"S02002505"	296540.697478992	668927.56302521	580.045	3.33333333333333	"S08000024"	10.504357420545	1189	2448	1695	761	49.0070572788446	50.9929427211554
"S02002506"	292341.64516129	669547.483870968	3270.879	2.8	"S08000024"	1.08594662168793	649	1275	1062	566	48.0855855855856	51.9144144144144
"S02002507"	299895.987421384	676101.716981132	4289.629	4.25	"S08000024"	1.40548285178042	1123	2047	1940	919	49.7097362746724	50.2902637253276
"S02002508"	298915.375565611	677420.977375566	144.798	4	"S08000024"	30.3733476981726	797	1548	1278	775	48.0445657116871	51.9554342883129
"S02002509"	301162.14084507	677596.183098592	496.478	5	"S08000024"	7.4283251221605	657	1302	1232	497	49.3763557483731	50.6236442516269
"S02002510"	307461.402366864	675654.964497042	3433.965	2.83333333333333	"S08000024"	1.29354841997516	779	1659	1267	737	49.4597028365601	50.5402971634399
"S02002511"	307132.066666667	672453.175	498.216	2.6	"S08000024"	8.48226472052283	871	1746	1079	530	49.1954566966399	50.8045433033602
"S02002512"	305512.768115942	671790.905797102	1755.612	2.875	"S08000024"	3.32248811240753	930	2186	1585	1132	47.5912909309103	52.4087090690897
